StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
SwingSPY_1,2022-Apr-22 19:59:02.591000,2022-Apr-22 19:59:02.591000,FILLED,FILL,SPY,BUY,LIMIT,DAY,425.930000,200,0,200,0,425.930000,0.240000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292690,,
SwingSPY_1,2022-Apr-22 19:59:07.038000,2022-Apr-22 19:59:07.038000,FILLED,FILL,SPY,BUY,LIMIT,DAY,425.800000,86,0,86,0,425.800000,0.103200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292691,,
SwingSPY_1,2022-Apr-22 19:59:18.003000,2022-Apr-22 19:59:18.003000,FILLED,FILL,SPY,BUY,LIMIT,DAY,425.700000,500,0,500,0,425.700000,0.600000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292692,,
SwingSPY_1,2022-Apr-22 19:59:23.802000,2022-Apr-22 19:59:23.802000,FILLED,FILL,SPY,BUY,LIMIT,DAY,425.620000,100,0,100,0,425.620000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292693,,
SwingSPY_1,2022-Apr-22 19:59:27.080000,2022-Apr-22 19:59:27.080000,FILLED,FILL,SPY,BUY,LIMIT,DAY,425.530000,104,0,104,0,425.530000,0.124800,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292694,,
SwingSPY_1,2022-Apr-25 13:30:00.417000,2022-Apr-25 13:30:00.417000,FILLED,FILL,SPY,BUY,LIMIT,DAY,423.700000,10,0,10,0,423.700000,0.012000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292695,,
SwingSPY_1,2022-Apr-25 13:30:03.663000,2022-Apr-25 13:30:03.663000,FILLED,FILL,SPY,BUY,LIMIT,DAY,423.490000,4,0,4,0,423.490000,0.004800,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292696,,
SwingSPY_1,2022-Apr-25 13:30:19.443000,2022-Apr-25 13:30:19.443000,FILLED,FILL,SPY,BUY,LIMIT,DAY,423.180000,100,0,100,0,423.180000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292697,,
SwingSPY_1,2022-Apr-25 13:31:01.578000,2022-Apr-25 13:31:01.578000,FILLED,FILL,SPY,BUY,LIMIT,DAY,422.680000,42,0,42,0,422.680000,0.050400,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292698,,
SwingSPY_1,2022-Apr-25 13:31:13.645000,2022-Apr-25 13:31:13.645000,FILLED,FILL,SPY,BUY,LIMIT,DAY,422.500000,10,0,10,0,422.500000,0.012000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292699,,
SwingSPY_1,2022-Apr-25 13:33:03.842000,2022-Apr-25 13:33:03.842000,FILLED,FILL,SPY,BUY,LIMIT,DAY,422.130000,100,0,100,0,422.130000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292700,,
SwingSPY_1,2022-Apr-25 13:33:56.165000,2022-Apr-25 13:33:56.165000,FILLED,FILL,SPY,BUY,LIMIT,DAY,422.000000,1,0,1,0,422.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292701,,
SwingSPY_1,2022-Apr-25 13:45:00.816000,2022-Apr-25 13:45:00.816000,FILLED,FILL,SPY,BUY,LIMIT,DAY,421.800000,100,0,100,0,421.800000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292702,,
SwingSPY_1,2022-Apr-25 13:46:39.563000,2022-Apr-25 13:46:39.563000,FILLED,FILL,SPY,BUY,LIMIT,DAY,421.550000,100,0,100,0,421.550000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292703,,
SwingSPY_1,2022-Apr-25 13:55:10.094000,2022-Apr-25 13:55:10.094000,FILLED,FILL,SPY,BUY,LIMIT,DAY,421.410000,14,0,14,0,421.410000,0.016800,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292704,,
SwingSPY_1,2022-Apr-25 13:57:36.176000,2022-Apr-25 13:57:36.176000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,421.279900,50,0,0,50,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292705,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-25 13:58:34.100000,2022-Apr-25 13:58:34.100000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,420.949900,50,0,0,50,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292706,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-25 13:59:00.899000,2022-Apr-25 13:59:00.899000,FILLED,FILL,SPY,BUY,LIMIT,DAY,420.790000,500,0,500,0,420.790000,0.600000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292707,,
SwingSPY_1,2022-Apr-25 13:59:37.906000,2022-Apr-25 13:59:37.906000,FILLED,FILL,SPY,BUY,LIMIT,DAY,420.520000,3,0,3,0,420.520000,0.003600,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292708,,
SwingSPY_1,2022-Apr-25 14:00:08.298000,2022-Apr-25 14:00:08.298000,FILLED,FILL,SPY,BUY,LIMIT,DAY,420.400000,100,0,100,0,420.400000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292709,,
SwingSPY_1,2022-Apr-25 14:04:24.020000,2022-Apr-25 14:04:24.020000,FILLED,FILL,SPY,BUY,LIMIT,DAY,420.220000,35,0,35,0,420.220000,0.042000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292710,,
SwingSPY_1,2022-Apr-25 14:05:42.427000,2022-Apr-25 14:05:42.427000,FILLED,FILL,SPY,BUY,LIMIT,DAY,420.140000,2,0,2,0,420.140000,0.002400,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292711,,
SwingSPY_1,2022-Apr-25 14:05:58.228000,2022-Apr-25 14:05:58.228000,FILLED,FILL,SPY,BUY,LIMIT,DAY,420.020000,22,0,22,0,420.020000,0.026400,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292712,,
SwingSPY_1,2022-Apr-25 15:32:17.242000,2022-Apr-25 15:32:17.242000,FILLED,FILL,SPY,BUY,LIMIT,DAY,419.960000,100,0,100,0,419.960000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292713,,
SwingSPY_1,2022-Apr-25 15:45:09.717000,2022-Apr-25 15:45:09.717000,FILLED,FILL,SPY,BUY,LIMIT,DAY,419.670000,39,0,39,0,419.670000,0.046800,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292714,,
SwingSPY_1,2022-Apr-25 15:45:31.450000,2022-Apr-25 15:45:31.450000,FILLED,FILL,SPY,BUY,LIMIT,DAY,419.590000,100,0,100,0,419.590000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292715,,
SwingSPY_1,2022-Apr-25 15:46:32.001000,2022-Apr-25 15:46:32.001000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,419.449200,5,0,0,5,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292716,,limit price is not an increment of minimum tick size
