StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
SwingSPY_1,2022-Apr-11 19:32:42.914000,SPY,1,440.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292615,,FILL
SwingSPY_1,2022-Apr-11 19:33:21.382000,SPY,3,440.470000,0.003600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292616,,FILL
SwingSPY_1,2022-Apr-11 19:35:13.905000,SPY,11,440.340000,0.013200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292617,,FILL
SwingSPY_1,2022-Apr-11 19:36:53.552000,SPY,100,440.260000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292618,,FILL
SwingSPY_1,2022-Apr-11 19:45:19.244000,SPY,100,440.190000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292619,,FILL
SwingSPY_1,2022-Apr-11 19:47:23.570000,SPY,80,440.020000,0.096000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292620,,FILL
SwingSPY_1,2022-Apr-11 19:51:58.834000,SPY,100,439.960000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292621,,FILL
SwingSPY_1,2022-Apr-11 19:52:48.696000,SPY,119,439.830000,0.142800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292622,,FILL
SwingSPY_1,2022-Apr-11 19:54:48.479000,SPY,213,439.580000,0.255600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292623,,FILL
SwingSPY_1,2022-Apr-11 19:55:14.214000,SPY,250,439.450000,0.300000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292624,,FILL
SwingSPY_1,2022-Apr-12 18:00:49.211000,SPY,25,439.380000,0.030000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292625,,FILL
SwingSPY_1,2022-Apr-12 18:15:21.677000,SPY,10,439.130000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292626,,FILL
SwingSPY_1,2022-Apr-12 18:16:29.890000,SPY,30,438.860000,0.036000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292627,,FILL
SwingSPY_1,2022-Apr-12 18:18:24.202000,SPY,1,438.700000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292628,,FILL
SwingSPY_1,2022-Apr-12 18:30:09.056000,SPY,100,438.490000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292629,,FILL
SwingSPY_1,2022-Apr-12 18:33:19.504000,SPY,42,438.110000,0.050400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292630,,FILL
SwingSPY_1,2022-Apr-12 19:03:56.080000,SPY,100,437.880000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292631,,FILL
SwingSPY_1,2022-Apr-12 19:04:50.134000,SPY,100,437.790000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292632,,FILL
SwingSPY_1,2022-Apr-12 19:07:58.111000,SPY,100,437.670000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292633,,FILL
SwingSPY_1,2022-Apr-12 19:09:31.782000,SPY,70,437.220000,0.084000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292634,,FILL
SwingSPY_1,2022-Apr-12 19:09:59.737000,SPY,5,437.150000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292635,,FILL
SwingSPY_1,2022-Apr-12 19:13:23.216000,SPY,100,436.950000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292636,,FILL
SwingSPY_1,2022-Apr-12 19:29:08.226000,SPY,100,436.800000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292637,,FILL
SwingSPY_1,2022-Apr-18 13:30:02.037000,SPY,1,436.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292638,,FILL
SwingSPY_1,2022-Apr-22 14:21:46.915000,SPY,15,433.200000,0.018000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292640,,FILL
SwingSPY_1,2022-Apr-22 14:26:02.157000,SPY,1,433.010000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292642,,FILL
SwingSPY_1,2022-Apr-22 14:29:42.549000,SPY,100,432.900000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292643,,FILL
SwingSPY_1,2022-Apr-22 14:41:54.380000,SPY,11,432.570000,0.013200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292644,,FILL
SwingSPY_1,2022-Apr-22 14:53:42.784000,SPY,100,432.410000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292645,,FILL
