StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
BLSFSPY2,2022-Apr-06 19:58:00.012000,SPY,100,447.140000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292514,,FILL
BLSFSPY2,2022-Apr-07 18:51:39.578000,SPY,-102,450.740000,1.152251,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292515,,FILL
BLSFSPY2,2022-Apr-07 19:58:00.007000,SPY,100,448.750000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292516,,FILL
BLSFSPY2,2022-Apr-11 19:30:52.936000,SPY,-202,460.360000,2.325437,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292517,,FILL
BLSFSPY2,2022-Apr-11 19:58:00.004000,SPY,89,439.680000,0.106800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292518,,FILL
BLSFSPY2,2022-Apr-20 19:58:00.005000,SPY,100,444.630000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292520,,FILL
BLSFSPY2,2022-Apr-21 13:30:00,SPY,-391,448.540000,4.397693,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292521,,FILL
BLSFSPY2,2022-Apr-21 19:58:00.045000,SPY,1,437.940000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292522,,FILL
