StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
NONSPY,2019-Oct-30 13:34:46.636000,2019-Oct-30 13:34:46.636000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.010000,1,0,1,0,302.990000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587575,,
NONSPY,2019-Oct-30 13:34:50.552000,2019-Oct-30 13:34:50.552000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587576,,
NONSPY,2019-Oct-30 13:34:51.376000,2019-Oct-30 13:34:51.376000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587577,,
NONSPY,2019-Oct-30 13:35:02.624000,2019-Oct-30 13:35:02.624000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.930000,1,0,1,0,302.910000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587578,,
NONSPY,2019-Oct-30 13:35:05.981000,2019-Oct-30 13:35:05.981000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.930000,1,0,1,0,302.910000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587579,,
NONSPY,2019-Oct-30 13:35:05.981000,2019-Oct-30 13:35:05.981000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.930000,1,0,1,0,302.910000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587580,,
NONSPY,2019-Oct-30 13:35:05.981000,2019-Oct-30 13:35:05.981000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.920000,1,0,1,0,302.900000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587581,,
NONSPY,2019-Oct-30 13:35:16.890000,2019-Oct-30 13:35:16.890000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.900000,1,0,1,0,302.880000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587582,,
NONSPY,2019-Oct-30 13:35:16.892000,2019-Oct-30 13:35:16.892000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.900000,1,0,1,0,302.880000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587583,,
NONSPY,2019-Oct-30 13:35:17.475000,2019-Oct-30 13:35:17.475000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.905000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587584,,limit price is not an increment of minimum tick size
